년도,월,시도,시군구,읍면동(법정동),산업분류코드(대),산업분류명(대),판매량
2023,6,광주광역시,북구,오룡동,D,"전기, 가스, 증기 및 공기 조절 공급업",63341.0
2023,6,광주광역시,북구,오룡동,F,건설업,214697.0
2023,6,광주광역시,북구,오룡동,G,도매 및 소매업,14287.0
2023,6,광주광역시,북구,오룡동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,오룡동,I,숙박 및 음식점업,42558.0
2023,6,광주광역시,북구,오룡동,J,정보통신업,71857.0
2023,6,광주광역시,북구,오룡동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,오룡동,L,부동산업,618015.0
2023,6,광주광역시,북구,오룡동,M,"전문, 과학 및 기술 서비스업",967278.0
2023,6,광주광역시,북구,오룡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",16910.0
2023,6,광주광역시,북구,오룡동,O,"공공 행정, 국방 및 사회보장 행정",451523.0
2023,6,광주광역시,북구,오룡동,P,교육 서비스업,4048666.0
2023,6,광주광역시,북구,오룡동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,오룡동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,오룡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,오치동,A,"농업, 임업 및 어업",25438.0
2023,6,광주광역시,북구,오치동,B,광업,0.0
2023,6,광주광역시,북구,오치동,C,제조업,69562.0
2023,6,광주광역시,북구,오치동,D,"전기, 가스, 증기 및 공기 조절 공급업",135079.0
2023,6,광주광역시,북구,오치동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",32735.0
2023,6,광주광역시,북구,오치동,F,건설업,6147.0
2023,6,광주광역시,북구,오치동,G,도매 및 소매업,674236.0
2023,6,광주광역시,북구,오치동,H,운수 및 창고업,22997.0
2023,6,광주광역시,북구,오치동,I,숙박 및 음식점업,538356.0
2023,6,광주광역시,북구,오치동,J,정보통신업,242562.0
2023,6,광주광역시,북구,오치동,K,금융 및 보험업,20700.0
2023,6,광주광역시,북구,오치동,L,부동산업,935520.0
2023,6,광주광역시,북구,오치동,M,"전문, 과학 및 기술 서비스업",13158.0
2023,6,광주광역시,북구,오치동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",39710.0
2023,6,광주광역시,북구,오치동,O,"공공 행정, 국방 및 사회보장 행정",681466.0
2023,6,광주광역시,북구,오치동,P,교육 서비스업,270561.0
2023,6,광주광역시,북구,오치동,Q,보건업 및 사회복지 서비스업,102409.0
2023,6,광주광역시,북구,오치동,R,"예술, 스포츠 및 여가관련 서비스업",136805.0
2023,6,광주광역시,북구,오치동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",267360.0
2023,6,광주광역시,북구,용강동,A,"농업, 임업 및 어업",38366.0
2023,6,광주광역시,북구,용강동,C,제조업,0.0
2023,6,광주광역시,북구,용강동,D,"전기, 가스, 증기 및 공기 조절 공급업",2452.0
2023,6,광주광역시,북구,용강동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,용강동,F,건설업,0.0
2023,6,광주광역시,북구,용강동,G,도매 및 소매업,0.0
2023,6,광주광역시,북구,용강동,H,운수 및 창고업,11175.0
2023,6,광주광역시,북구,용강동,J,정보통신업,6177.0
2023,6,광주광역시,북구,용강동,L,부동산업,10042.0
2023,6,광주광역시,북구,용강동,O,"공공 행정, 국방 및 사회보장 행정",851.0
2023,6,광주광역시,북구,용두동,A,"농업, 임업 및 어업",150340.0
2023,6,광주광역시,북구,용두동,C,제조업,0.0
2023,6,광주광역시,북구,용두동,D,"전기, 가스, 증기 및 공기 조절 공급업",17193.0
2023,6,광주광역시,북구,용두동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",43488.0
2023,6,광주광역시,북구,용두동,F,건설업,65062.0
2023,6,광주광역시,북구,용두동,G,도매 및 소매업,263193.0
2023,6,광주광역시,북구,용두동,H,운수 및 창고업,35178.0
2023,6,광주광역시,북구,용두동,I,숙박 및 음식점업,206462.0
2023,6,광주광역시,북구,용두동,J,정보통신업,92983.0
2023,6,광주광역시,북구,용두동,L,부동산업,890558.0
2023,6,광주광역시,북구,용두동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,용두동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",8275.0
2023,6,광주광역시,북구,용두동,O,"공공 행정, 국방 및 사회보장 행정",3572.0
2023,6,광주광역시,북구,용두동,P,교육 서비스업,34412.0
2023,6,광주광역시,북구,용두동,Q,보건업 및 사회복지 서비스업,181702.0
2023,6,광주광역시,북구,용두동,R,"예술, 스포츠 및 여가관련 서비스업",52846.0
2023,6,광주광역시,북구,용두동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",55144.0
2023,6,광주광역시,북구,용봉동,A,"농업, 임업 및 어업",15596.0
2023,6,광주광역시,북구,용봉동,C,제조업,58315.0
2023,6,광주광역시,북구,용봉동,D,"전기, 가스, 증기 및 공기 조절 공급업",80361.0
2023,6,광주광역시,북구,용봉동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",81486.0
2023,6,광주광역시,북구,용봉동,F,건설업,126667.0
2023,6,광주광역시,북구,용봉동,G,도매 및 소매업,1305746.0
2023,6,광주광역시,북구,용봉동,H,운수 및 창고업,46277.0
2023,6,광주광역시,북구,용봉동,I,숙박 및 음식점업,2136236.0
2023,6,광주광역시,북구,용봉동,J,정보통신업,341831.0
2023,6,광주광역시,북구,용봉동,K,금융 및 보험업,35000.0
2023,6,광주광역시,북구,용봉동,L,부동산업,2463498.0
2023,6,광주광역시,북구,용봉동,M,"전문, 과학 및 기술 서비스업",50880.0
2023,6,광주광역시,북구,용봉동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74578.0
2023,6,광주광역시,북구,용봉동,O,"공공 행정, 국방 및 사회보장 행정",153775.0
2023,6,광주광역시,북구,용봉동,P,교육 서비스업,4114432.0
2023,6,광주광역시,북구,용봉동,Q,보건업 및 사회복지 서비스업,441402.0
2023,6,광주광역시,북구,용봉동,R,"예술, 스포츠 및 여가관련 서비스업",414433.0
2023,6,광주광역시,북구,용봉동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",239936.0
2023,6,광주광역시,북구,용전동,A,"농업, 임업 및 어업",32830.0
2023,6,광주광역시,북구,용전동,C,제조업,41494.0
2023,6,광주광역시,북구,용전동,D,"전기, 가스, 증기 및 공기 조절 공급업",10325.0
2023,6,광주광역시,북구,용전동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,용전동,F,건설업,8155.0
2023,6,광주광역시,북구,용전동,G,도매 및 소매업,28611.0
2023,6,광주광역시,북구,용전동,H,운수 및 창고업,15648.0
2023,6,광주광역시,북구,용전동,I,숙박 및 음식점업,48813.0
2023,6,광주광역시,북구,용전동,J,정보통신업,11069.0
2023,6,광주광역시,북구,용전동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,용전동,L,부동산업,130465.0
2023,6,광주광역시,북구,용전동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,용전동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",2320.0
2023,6,광주광역시,북구,용전동,O,"공공 행정, 국방 및 사회보장 행정",3625.0
2023,6,광주광역시,북구,용전동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,용전동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",19793.0
2023,6,광주광역시,북구,우산동,A,"농업, 임업 및 어업",0.0
2023,6,광주광역시,북구,우산동,C,제조업,56943.0
2023,6,광주광역시,북구,우산동,D,"전기, 가스, 증기 및 공기 조절 공급업",17216.0
2023,6,광주광역시,북구,우산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,우산동,F,건설업,0.0
2023,6,광주광역시,북구,우산동,G,도매 및 소매업,416917.0
2023,6,광주광역시,북구,우산동,H,운수 및 창고업,20481.0
2023,6,광주광역시,북구,우산동,I,숙박 및 음식점업,266793.0
2023,6,광주광역시,북구,우산동,J,정보통신업,58085.0
2023,6,광주광역시,북구,우산동,K,금융 및 보험업,10504.0
2023,6,광주광역시,북구,우산동,L,부동산업,640246.0
2023,6,광주광역시,북구,우산동,M,"전문, 과학 및 기술 서비스업",4897.0
2023,6,광주광역시,북구,우산동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",18184.0
2023,6,광주광역시,북구,우산동,O,"공공 행정, 국방 및 사회보장 행정",14091.0
2023,6,광주광역시,북구,우산동,P,교육 서비스업,77155.0
2023,6,광주광역시,북구,우산동,Q,보건업 및 사회복지 서비스업,41629.0
2023,6,광주광역시,북구,우산동,R,"예술, 스포츠 및 여가관련 서비스업",152287.0
2023,6,광주광역시,북구,우산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",155348.0
2023,6,광주광역시,북구,운암동,A,"농업, 임업 및 어업",1796.0
2023,6,광주광역시,북구,운암동,C,제조업,93911.0
2023,6,광주광역시,북구,운암동,D,"전기, 가스, 증기 및 공기 조절 공급업",68696.0
2023,6,광주광역시,북구,운암동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",159252.0
2023,6,광주광역시,북구,운암동,F,건설업,94477.0
2023,6,광주광역시,북구,운암동,G,도매 및 소매업,936318.0
2023,6,광주광역시,북구,운암동,H,운수 및 창고업,17465.0
2023,6,광주광역시,북구,운암동,I,숙박 및 음식점업,947788.0
2023,6,광주광역시,북구,운암동,J,정보통신업,258140.0
2023,6,광주광역시,북구,운암동,K,금융 및 보험업,37634.0
2023,6,광주광역시,북구,운암동,L,부동산업,2890654.0
2023,6,광주광역시,북구,운암동,M,"전문, 과학 및 기술 서비스업",46023.0
2023,6,광주광역시,북구,운암동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",51496.0
2023,6,광주광역시,북구,운암동,O,"공공 행정, 국방 및 사회보장 행정",52679.0
2023,6,광주광역시,북구,운암동,P,교육 서비스업,903446.0
2023,6,광주광역시,북구,운암동,Q,보건업 및 사회복지 서비스업,562650.0
2023,6,광주광역시,북구,운암동,R,"예술, 스포츠 및 여가관련 서비스업",518943.0
2023,6,광주광역시,북구,운암동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",352946.0
2023,6,광주광역시,북구,운정동,A,"농업, 임업 및 어업",73197.0
2023,6,광주광역시,북구,운정동,C,제조업,0.0
2023,6,광주광역시,북구,운정동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,운정동,F,건설업,0.0
2023,6,광주광역시,북구,운정동,G,도매 및 소매업,0.0
2023,6,광주광역시,북구,운정동,H,운수 및 창고업,1786.0
2023,6,광주광역시,북구,운정동,I,숙박 및 음식점업,0.0
2023,6,광주광역시,북구,운정동,J,정보통신업,9781.0
2023,6,광주광역시,북구,운정동,L,부동산업,10064.0
2023,6,광주광역시,북구,운정동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,운정동,O,"공공 행정, 국방 및 사회보장 행정",428.0
2023,6,광주광역시,북구,운정동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,운정동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,월출동,A,"농업, 임업 및 어업",210368.0
2023,6,광주광역시,북구,월출동,B,광업,0.0
2023,6,광주광역시,북구,월출동,C,제조업,4576159.0
2023,6,광주광역시,북구,월출동,D,"전기, 가스, 증기 및 공기 조절 공급업",241997.0
2023,6,광주광역시,북구,월출동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,월출동,F,건설업,0.0
2023,6,광주광역시,북구,월출동,G,도매 및 소매업,37709.0
2023,6,광주광역시,북구,월출동,H,운수 및 창고업,45591.0
2023,6,광주광역시,북구,월출동,I,숙박 및 음식점업,32925.0
2023,6,광주광역시,북구,월출동,J,정보통신업,20245.0
2023,6,광주광역시,북구,월출동,L,부동산업,113903.0
2023,6,광주광역시,북구,월출동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,월출동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,월출동,O,"공공 행정, 국방 및 사회보장 행정",5246.0
2023,6,광주광역시,북구,월출동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,월출동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,유동,A,"농업, 임업 및 어업",0.0
2023,6,광주광역시,북구,유동,C,제조업,4834.0
2023,6,광주광역시,북구,유동,D,"전기, 가스, 증기 및 공기 조절 공급업",5411.0
2023,6,광주광역시,북구,유동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,유동,F,건설업,0.0
2023,6,광주광역시,북구,유동,G,도매 및 소매업,59646.0
2023,6,광주광역시,북구,유동,H,운수 및 창고업,1445.0
2023,6,광주광역시,북구,유동,I,숙박 및 음식점업,118482.0
2023,6,광주광역시,북구,유동,J,정보통신업,28767.0
2023,6,광주광역시,북구,유동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,유동,L,부동산업,474131.0
2023,6,광주광역시,북구,유동,M,"전문, 과학 및 기술 서비스업",23246.0
2023,6,광주광역시,북구,유동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",14201.0
2023,6,광주광역시,북구,유동,O,"공공 행정, 국방 및 사회보장 행정",3020.0
2023,6,광주광역시,북구,유동,P,교육 서비스업,25115.0
2023,6,광주광역시,북구,유동,Q,보건업 및 사회복지 서비스업,282765.0
2023,6,광주광역시,북구,유동,R,"예술, 스포츠 및 여가관련 서비스업",49078.0
2023,6,광주광역시,북구,유동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",19204.0
2023,6,광주광역시,북구,일곡동,A,"농업, 임업 및 어업",3699.0
2023,6,광주광역시,북구,일곡동,C,제조업,205008.0
2023,6,광주광역시,북구,일곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",68197.0
2023,6,광주광역시,북구,일곡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",88496.0
2023,6,광주광역시,북구,일곡동,F,건설업,10269.0
2023,6,광주광역시,북구,일곡동,G,도매 및 소매업,694918.0
2023,6,광주광역시,북구,일곡동,H,운수 및 창고업,2691.0
2023,6,광주광역시,북구,일곡동,I,숙박 및 음식점업,553332.0
2023,6,광주광역시,북구,일곡동,J,정보통신업,116244.0
2023,6,광주광역시,북구,일곡동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,일곡동,L,부동산업,895320.0
2023,6,광주광역시,북구,일곡동,M,"전문, 과학 및 기술 서비스업",14093.0
2023,6,광주광역시,북구,일곡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",17644.0
2023,6,광주광역시,북구,일곡동,O,"공공 행정, 국방 및 사회보장 행정",39633.0
2023,6,광주광역시,북구,일곡동,P,교육 서비스업,422628.0
2023,6,광주광역시,북구,일곡동,Q,보건업 및 사회복지 서비스업,255296.0
2023,6,광주광역시,북구,일곡동,R,"예술, 스포츠 및 여가관련 서비스업",107443.0
2023,6,광주광역시,북구,일곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",138463.0
2023,6,광주광역시,북구,임동,C,제조업,13547.0
